chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
3R,28675896.0,28676896.0,2057_peak_19751_head,28676396.0,1,0,0.108037636,0.50614715,0.18625335,False,-0.120839044
3R,10237081.0,10238081.0,2057_peak_15980_head,10237581.0,1,0,0.1435248,0.14514925,0.015142415,False,-0.12919462
3R,14544944.0,14545944.0,2057_peak_16840_head,14545444.0,1,0,0.27656454,0.27923235,0.14241694,False,-0.13548149
3R,11962261.0,11963261.0,2057_peak_16323_head,11962761.0,1,0,0.75204664,0.9724621,0.7183871,False,-0.14386725
3R,13601993.0,13602993.0,2057_peak_16626_head,13602492.5,1,0,0.112029806,0.3100661,0.048331004,False,-0.16271694
3R,28374932.0,28375932.0,2057_peak_19706_head,28375431.5,1,0,0.944202,0.9759654,0.79468477,False,-0.16539896
3R,26849751.0,26850751.0,2057_peak_19421_head,26850250.5,1,0,0.43042165,0.5814077,0.3268196,False,-0.17909509
3R,11827972.0,11828972.0,2057_peak_16296_head,11828471.5,1,0,0.5003719,0.500956,0.32013452,False,-0.18052942
3R,6208170.0,6209170.0,2057_peak_15181_head,6208669.5,1,0,0.43092614,0.6468793,0.35819805,False,-0.18070471
3R,14389984.0,14390984.0,2057_peak_16810_head,14390484.0,1,0,0.30641586,0.36141643,0.15006877,False,-0.18384735
3R,11826239.0,11827239.0,2057_peak_16294_head,11826739.0,1,0,0.8810397,0.7818328,0.64199644,False,-0.18943983
3R,18118077.0,18119077.0,2057_peak_17537_head,18118577.0,1,0,0.78189737,0.93683165,0.6656979,False,-0.19366664
3R,7717967.0,7718967.0,2057_peak_15412_head,7718467.0,1,0,0.6948378,0.8645823,0.574707,False,-0.20500308
3R,16191944.0,16192944.0,2057_peak_17168_head,16192443.5,1,0,0.4163529,0.31925535,0.15932554,False,-0.20847857
3R,26773570.0,26774570.0,2057_peak_19400_merged,26774069.5,1,1,0.5336892,0.6626381,0.38064423,False,-0.21751943
3R,30560313.0,30561313.0,2057_peak_20161_head,30560812.5,1,0,0.07525929,0.5790232,0.09011418,False,-0.23702705
3R,12043505.0,12044505.0,2057_peak_16344_head,12044005.0,1,0,0.8635009,0.8609714,0.624549,False,-0.23768717
3R,29787280.0,29788280.0,2057_peak_19983_head,29787779.5,1,0,0.117950484,0.4716155,0.05352401,False,-0.24125898
3R,13999629.0,14000629.0,2057_peak_16718_head,14000129.0,1,0,0.64668703,0.6312243,0.35080197,False,-0.28815368
3R,15861257.0,15862257.0,2057_peak_17096_head,15861757.0,1,0,0.6549662,0.70880574,0.37791434,False,-0.30397162
3R,24183193.0,24184193.0,2057_peak_18868_head,24183692.5,1,0,0.6526335,0.45191893,0.24139388,False,-0.31088233
3R,17731155.0,17732155.0,2057_peak_17447_head,17731655.0,1,0,0.54556376,0.21134993,0.06626734,False,-0.3121895
3R,19681598.0,19682598.0,2057_peak_17883_head,19682097.5,1,0,0.55768216,0.39818197,0.16502848,False,-0.31290358
3R,25456492.0,25457492.0,2057_peak_19128_head,25456991.5,1,0,0.8262312,0.71321917,0.44124773,False,-0.32847747
3R,19418678.0,19419678.0,2057_peak_17824_head,19419177.5,1,0,0.55195576,0.6113055,0.22595061,False,-0.35568
3R,8615204.0,8616204.0,2057_peak_15591_head,8615704.0,1,0,0.7009403,0.73887074,0.35483912,False,-0.36506638
3R,14389575.0,14390575.0,2057_peak_16809_head,14390075.0,1,0,0.517893,0.7137887,0.2035255,False,-0.41231537
3R,22659821.0,22660821.0,2057_peak_18548_head,22660321.0,1,0,0.16967177,0.8472012,0.060598046,False,-0.44783846
3R,26308066.0,26309066.0,2057_peak_19302_head,26308566.0,1,0,0.71263885,0.8878085,0.3137691,False,-0.4864546
3R,10957620.0,10958620.0,2057_peak_16098_merged,10958120.0,1,1,0.7985643,0.8424025,0.2831045,False,-0.5373789
X,8292973.0,8293973.0,2057_peak_23112_merged,8293473.0,1,1,0.014671848,0.0062424126,0.9337465,True,0.92328936
X,8295616.0,8296616.0,2057_peak_23113_merged,8296116.0,1,1,0.23154585,0.16115148,0.82482636,True,0.6284777
X,19064303.0,19065303.0,2057_peak_25207_merged,19064802.5,1,1,0.0029684063,0.09461122,0.6561083,True,0.6073185
X,22832974.0,22833974.0,2057_peak_25781_head,22833473.5,1,0,0.042432077,0.23619875,0.7446797,True,0.60536426
X,3762656.0,3763656.0,2057_peak_22223_head,3763156.0,1,0,0.22208239,0.16121267,0.75217634,True,0.5605288
X,18048574.0,18049574.0,2057_peak_24986_head,18049073.5,1,0,0.43504676,0.12875882,0.79755706,True,0.51565427
X,21409778.0,21410778.0,2057_peak_25634_head,21410278.0,1,0,0.55316025,0.24938829,0.9035604,True,0.50228614
X,21092369.0,21093369.0,2057_peak_25572_head,21092869.0,1,0,0.28184515,0.4846496,0.8345449,True,0.45129752
X,19452359.0,19453359.0,2057_peak_25295_head,19452858.5,1,0,0.43377426,0.6743421,0.98314995,True,0.42909175
X,10133113.0,10134113.0,2057_peak_23454_head,10133613.0,1,0,0.40387857,0.31549996,0.78863835,True,0.4289491
X,5160435.0,5161435.0,2057_peak_22455_head,5160934.5,1,0,0.079765506,0.1524507,0.53896075,True,0.42285264
X,10301212.0,10302212.0,2057_peak_23489_head,10301711.5,1,0,0.22507581,0.4084652,0.7384574,True,0.4216869
X,3105326.0,3106326.0,2057_peak_22097_head,3105825.5,1,0,0.40922463,0.24440369,0.7325125,True,0.4056983
X,2561030.0,2562030.0,2057_peak_21992_head,2561529.5,1,0,0.27740827,0.069855675,0.56045485,True,0.38682288
X,8970520.0,8971520.0,2057_peak_23231_head,8971020.0,1,0,0.25429127,0.20925944,0.6099078,True,0.37813246
X,12394737.0,12395737.0,2057_peak_23899_head,12395237.0,1,0,0.88877267,0.13045193,0.88125813,False,0.3716458
X,12286424.0,12287424.0,2057_peak_23884_head,12286923.5,1,0,0.17222558,0.136029,0.52308893,True,0.36896163
X,19990012.0,19991012.0,2057_peak_25404_head,19990511.5,1,0,0.6776749,0.29703993,0.8346404,True,0.34728298
X,21274381.0,21275381.0,2057_peak_25607_head,21274880.5,1,0,0.3968836,0.43707922,0.7597869,True,0.3428055
X,12251136.0,12252136.0,2057_peak_23878_head,12251636.0,1,0,0.3398192,0.46777993,0.7410236,True,0.33722404
X,22846544.0,22847544.0,2057_peak_25782_head,22847043.5,1,0,0.328012,0.47517568,0.7246118,True,0.32301798
X,5260568.0,5261568.0,2057_peak_22475_head,5261068.0,1,0,0.18657462,0.29756862,0.55575705,True,0.31368542
X,8372009.0,8373009.0,2057_peak_23129_head,8372508.5,1,0,0.4903829,0.37411883,0.74115795,True,0.3089071
X,15404518.0,15405518.0,2057_peak_24499_head,15405017.5,1,0,0.14850031,0.09867903,0.43036458,True,0.3067749
X,9081536.0,9082536.0,2057_peak_23256_head,9082035.5,1,0,0.0415227,0.022932785,0.3344409,True,0.30221313
X,3178104.0,3179104.0,2057_peak_22111_merged,3178603.5,1,1,0.06111171,0.07305675,0.36487475,True,0.29779053
X,19088916.0,19089916.0,2057_peak_25214_head,19089416.0,1,0,0.15273432,0.044873677,0.3963983,True,0.2975943
X,3696498.0,3697498.0,2057_peak_22201_merged,3696997.5,1,1,0.4729322,0.60135233,0.83215606,True,0.2950138
X,5914568.0,5915568.0,2057_peak_22623_head,5915068.0,1,0,0.52913433,0.47381327,0.79016185,True,0.28868806
X,14649515.0,14650515.0,2057_peak_24368_head,14650014.5,1,0,0.37024355,0.5811008,0.7564321,True,0.28075993
X,7979123.0,7980123.0,2057_peak_23036_head,7979622.5,1,0,0.38339284,0.3603679,0.6520325,True,0.28015214
X,12247462.0,12248462.0,2057_peak_23876_head,12247962.0,1,0,0.7219622,0.5017064,0.89157575,True,0.27974147
X,20236806.0,20237806.0,2057_peak_25431_head,20237306.0,1,0,0.2296709,0.23740073,0.5117927,True,0.2782569
X,6401073.0,6402073.0,2057_peak_22725_head,6401573.0,1,0,0.20480214,0.6651239,0.712217,True,0.27725396
X,6451981.0,6452981.0,2057_peak_22740_head,6452481.0,1,0,0.31271338,0.48581588,0.67170036,True,0.27243572
X,8395999.0,8396999.0,2057_peak_23135_head,8396498.5,1,0,0.36172718,0.86447626,0.8757204,True,0.26261866
X,13011941.0,13012941.0,2057_peak_24041_head,13012440.5,1,0,0.30667606,0.4989861,0.66297454,True,0.26014346
X,20754568.0,20755568.0,2057_peak_25512_head,20755067.5,1,0,0.19864923,0.050987676,0.37829313,True,0.25347468
X,2254630.0,2255630.0,2057_peak_21928_merged,2255130.0,1,1,0.06114705,0.22962154,0.39810884,True,0.25272453
X,18295338.0,18296338.0,2057_peak_25054_head,18295837.5,1,0,0.070322536,0.05032531,0.30467397,True,0.24435005
X,11172163.0,11173163.0,2057_peak_23685_head,11172662.5,1,0,0.5458692,0.09649488,0.5634565,True,0.24227446
X,10285239.0,10286239.0,2057_peak_23485_head,10285738.5,1,0,0.061955966,0.21367276,0.37961707,True,0.2418027
X,13505991.0,13506991.0,2057_peak_24153_head,13506490.5,1,0,0.95943767,0.45472082,0.9481019,False,0.24102265
X,20534320.0,20535320.0,2057_peak_25491_head,20534819.5,1,0,0.3641432,0.9303151,0.88781124,False,0.24058211
X,8913934.0,8914934.0,2057_peak_23222_head,8914433.5,1,0,0.3148899,0.6454179,0.7190097,True,0.23885578
X,3747633.0,3748633.0,2057_peak_22219_head,3748132.5,1,0,0.8751773,0.5369473,0.9439075,True,0.23784518
X,19055365.0,19056365.0,2057_peak_25206_head,19055865.0,1,0,0.69840974,0.69019705,0.9243088,True,0.23000538
X,20943803.0,20944803.0,2057_peak_25544_head,20944302.5,1,0,0.15505391,0.13598627,0.37213275,True,0.22661266
X,15527722.0,15528722.0,2057_peak_24537_head,15528222.0,1,0,0.035617102,0.023549091,0.24840012,True,0.21881703
X,854232.0,855232.0,2057_peak_21619_head,854731.5,1,0,0.5016241,0.4985162,0.7170665,True,0.21699637
X,4824726.0,4825726.0,2057_peak_22395_head,4825226.0,1,0,0.5578116,0.72856116,0.85550064,True,0.21231425
X,9115842.0,9116842.0,2057_peak_23266_head,9116341.5,1,0,0.54213494,0.4457244,0.70597,True,0.2120403
X,9834532.0,9835532.0,2057_peak_23410_head,9835032.0,1,0,0.75558615,0.61719626,0.8936643,True,0.20727307
X,13588048.0,13589048.0,2057_peak_24167_head,13588548.0,1,0,0.2648414,0.5188351,0.5940089,True,0.20217067
X,3636206.0,3637206.0,2057_peak_22178_head,3636706.0,1,0,0.50868255,0.6419657,0.7749685,True,0.19964439
X,22816946.0,22817946.0,2057_peak_25774_head,22817445.5,1,0,0.2669902,0.19606683,0.42899323,True,0.1974647
X,13565409.0,13566409.0,2057_peak_24159_head,13565908.5,1,0,0.7615177,0.7074681,0.92937225,True,0.19487935
X,11143577.0,11144577.0,2057_peak_23676_head,11144077.0,1,0,0.21927252,0.20147054,0.4021773,True,0.19180578
X,8384746.0,8385746.0,2057_peak_23131_head,8385245.5,1,0,0.54278547,0.074960254,0.49794853,False,0.18907568
X,5973434.0,5974434.0,2057_peak_22635_head,5973933.5,1,0,0.24738239,0.08277806,0.35283706,True,0.18775684
X,3918142.0,3919142.0,2057_peak_22256_head,3918642.0,1,0,0.13390705,0.10834702,0.28968027,True,0.16855323
X,4404452.0,4405452.0,2057_peak_22331_head,4404952.0,1,0,0.54896176,0.47465092,0.67666394,True,0.16485757
X,21502681.0,21503681.0,2057_peak_25651_head,21503181.0,1,0,0.8215139,0.5053372,0.82714283,True,0.16371727
X,4143720.0,4144720.0,2057_peak_22281_head,4144220.0,1,0,0.2116082,0.43351817,0.48276296,True,0.16019979
X,6504397.0,6505397.0,2057_peak_22749_head,6504897.0,1,0,0.13382986,0.72788256,0.58765405,False,0.15679783
X,13682412.0,13683412.0,2057_peak_24185_merged,13682911.5,1,1,0.98658746,0.65936285,0.976771,False,0.15379584
X,4843402.0,4844402.0,2057_peak_22399_head,4843901.5,1,0,0.79521376,0.6603561,0.88025,True,0.15246505
X,17537204.0,17538204.0,2057_peak_24871_head,17537704.0,1,0,0.3206765,0.27409625,0.44744292,True,0.15005654
X,18904308.0,18905308.0,2057_peak_25182_head,18904807.5,1,0,0.762519,0.16420756,0.6095345,False,0.14617121
X,5893903.0,5894903.0,2057_peak_22614_head,5894403.0,1,0,0.8511594,0.6227702,0.88170654,True,0.14474171
X,19436379.0,19437379.0,2057_peak_25293_head,19436878.5,1,0,0.25682756,0.65871483,0.6024905,False,0.1447193
X,11046531.0,11047531.0,2057_peak_23653_head,11047030.5,1,0,0.20837732,0.5272235,0.5124159,False,0.14461547
X,18338373.0,18339373.0,2057_peak_25059_head,18338873.0,1,0,0.52998155,0.68544114,0.75020796,True,0.14249665
X,9129760.0,9130760.0,2057_peak_23270_head,9130260.0,1,0,0.50430566,0.043282546,0.41153413,False,0.13774002
X,14355917.0,14356917.0,2057_peak_24328_head,14356416.5,1,0,0.5421055,0.6150901,0.71584606,True,0.13724828
X,20686238.0,20687238.0,2057_peak_25505_head,20686737.5,1,0,0.6715015,0.8596927,0.9015777,True,0.1359806
X,1401295.0,1402295.0,2057_peak_21742_head,1401795.0,1,0,0.07360257,0.021104245,0.18226612,True,0.1349127
X,14990720.0,14991720.0,2057_peak_24424_head,14991220.0,1,0,0.21917996,0.42350283,0.45435327,True,0.13301188
X,9634315.0,9635315.0,2057_peak_23381_head,9634815.0,1,0,0.39307258,0.6481727,0.6529797,True,0.13235706
X,2914008.0,2915008.0,2057_peak_22073_head,2914507.5,1,0,0.78588855,0.25387213,0.65132225,False,0.13144189
X,17035465.0,17036465.0,2057_peak_24799_head,17035964.5,1,0,0.45246348,0.10930605,0.41177893,False,0.13089415
X,19400347.0,19401347.0,2057_peak_25283_head,19400846.5,1,0,0.72814214,0.69888175,0.8421071,True,0.12859517
X,5274802.0,5275802.0,2057_peak_22477_head,5275302.0,1,0,0.62807983,0.64422995,0.76119363,True,0.12503874
X,4132644.0,4133644.0,2057_peak_22280_head,4133144.0,1,0,0.31569007,0.2528825,0.40915194,True,0.12486565
X,1260944.0,1261944.0,2057_peak_21709_head,1261443.5,1,0,0.059832975,0.07652224,0.19182248,True,0.12364487
X,21381608.0,21382608.0,2057_peak_25630_head,21382108.0,1,0,0.29494992,0.21429017,0.37341672,True,0.11879668
X,6340593.0,6341593.0,2057_peak_22708_head,6341092.5,1,0,0.12418747,0.20069024,0.28095016,True,0.118511304
X,15215477.0,15216477.0,2057_peak_24461_head,15215976.5,1,0,0.7666674,0.5221248,0.75980777,False,0.11541164
X,9375647.0,9376647.0,2057_peak_23320_head,9376147.0,1,0,0.680425,0.41404897,0.6538711,False,0.10663414
X,2498058.0,2499058.0,2057_peak_21974_head,2498558.0,1,0,0.70610243,0.98063,0.949992,False,0.106625795
X,3186345.0,3187345.0,2057_peak_22113_head,3186845.0,1,0,0.6801829,0.59351254,0.7391863,True,0.10233855
X,8319133.0,8320133.0,2057_peak_23117_head,8319632.5,1,0,0.7373803,0.773292,0.8563147,True,0.10097855
X,5107712.0,5108712.0,2057_peak_22441_head,5108211.5,1,0,0.4555094,0.69149536,0.6724939,False,0.09899151
X,19106826.0,19107826.0,2057_peak_25216_head,19107325.5,1,0,0.9233058,0.84226876,0.97989446,True,0.09710717
X,12004331.0,12005331.0,2057_peak_23840_head,12004831.0,1,0,0.58628666,0.6500975,0.71486795,True,0.09667587
X,13015227.0,13016227.0,2057_peak_24042_head,13015726.5,1,0,0.78035855,0.763768,0.86792135,True,0.0958581
X,2976648.0,2977648.0,2057_peak_22083_head,2977148.0,1,0,0.31434536,0.3313278,0.41661006,True,0.093773484
X,19842817.0,19843817.0,2057_peak_25378_head,19843317.0,1,0,0.22000445,0.25975773,0.33185163,True,0.09197053
X,5971629.0,5972629.0,2057_peak_22634_head,5972128.5,1,0,0.35566893,0.14844799,0.34386316,False,0.09180471
X,5348415.0,5349415.0,2057_peak_22495_head,5348914.5,1,0,0.09356463,0.16561538,0.21913816,True,0.089548156
X,11059489.0,11060489.0,2057_peak_23656_head,11059988.5,1,0,0.048882812,0.24948554,0.23734055,False,0.08815639
X,10644171.0,10645171.0,2057_peak_23568_head,10644671.0,1,0,0.65859795,0.68387526,0.75887865,True,0.087642014
X,1714133.0,1715133.0,2057_peak_21808_head,1714632.5,1,0,0.7055166,0.7127599,0.796348,True,0.0872097
X,2418540.0,2419540.0,2057_peak_21964_head,2419040.0,1,0,0.45077068,0.24204333,0.4331765,False,0.08676949
X,2459398.0,2460398.0,2057_peak_21970_head,2459898.0,1,0,0.024223052,0.061064165,0.12733911,True,0.0846955
X,2897923.0,2898923.0,2057_peak_22071_head,2898423.0,1,0,0.6802862,0.29719403,0.572214,False,0.08347386
X,6728781.0,6729781.0,2057_peak_22801_head,6729281.0,1,0,0.61629236,0.8397373,0.8103754,False,0.082360566
X,9813025.0,9814025.0,2057_peak_23404_head,9813525.0,1,0,0.03177097,0.040972274,0.11652911,True,0.08015749
X,22540410.0,22541410.0,2057_peak_25735_head,22540909.5,1,0,0.05839784,0.0875443,0.14980622,True,0.07683515
X,14318237.0,14319237.0,2057_peak_24317_head,14318736.5,1,0,0.8602532,0.9023005,0.95561737,True,0.07434052
X,18542093.0,18543093.0,2057_peak_25106_head,18542593.0,1,0,0.20186926,0.048158295,0.19901827,False,0.074004486
X,977754.0,978754.0,2057_peak_21643_head,978253.5,1,0,0.47169793,0.31662875,0.46787053,False,0.07370719
X,6603643.0,6604643.0,2057_peak_22768_head,6604142.5,1,0,0.13825448,0.21184453,0.24293265,True,0.067883134
X,2923758.0,2924758.0,2057_peak_22074_head,2924258.0,1,0,0.60355824,0.26910064,0.5036626,False,0.06733316
X,22673710.0,22674710.0,2057_peak_25755_head,22674210.0,1,0,0.8965742,0.62640345,0.82594734,False,0.06445855
X,5060801.0,5061801.0,2057_peak_22428_head,5061300.5,1,0,0.51375914,0.52756083,0.5850974,True,0.06443739
X,1733744.0,1734744.0,2057_peak_21810_head,1734244.0,1,0,0.8425235,0.92641354,0.948024,True,0.06355542
X,4031195.0,4032195.0,2057_peak_22268_head,4031695.0,1,0,0.43694955,0.32149902,0.44117206,True,0.061947763
X,12939358.0,12940358.0,2057_peak_24027_head,12939857.5,1,0,0.6458523,0.79439706,0.7806683,False,0.060543597
X,4030698.0,4031698.0,2057_peak_22267_head,4031197.5,1,0,0.8719524,0.86881334,0.9289247,True,0.058541775
X,14043170.0,14044170.0,2057_peak_24275_head,14043670.0,1,0,0.3066316,0.30545306,0.36197543,True,0.055933118
X,6158650.0,6159650.0,2057_peak_22663_head,6159150.0,1,0,0.0352637,0.10431016,0.124112986,True,0.054326057
X,5208078.0,5209078.0,2057_peak_22467_head,5208578.0,1,0,0.31080756,0.49811184,0.45832697,False,0.05386725
X,14099993.0,14100993.0,2057_peak_24285_head,14100492.5,1,0,0.55376804,0.46841383,0.56204516,True,0.050954223
X,12537618.0,12538618.0,2057_peak_23917_head,12538117.5,1,0,0.07002296,0.75435174,0.46054995,False,0.048362613
X,10445732.0,10446732.0,2057_peak_23529_head,10446232.0,1,0,0.4617749,0.2126764,0.37916428,False,0.041938633
X,16100495.0,16101495.0,2057_peak_24641_head,16100994.5,1,0,0.9385767,0.7860093,0.90336317,False,0.041070163
X,8281178.0,8282178.0,2057_peak_23111_head,8281677.5,1,0,0.9645493,0.9430268,0.9934068,True,0.03961873
X,12342377.0,12343377.0,2057_peak_23892_head,12342876.5,1,0,0.97516745,0.9358796,0.9884813,True,0.032957792
X,824000.0,825000.0,2057_peak_21614_head,824499.5,1,0,0.21533121,0.1294118,0.19997692,False,0.027605414
X,6140440.0,6141440.0,2057_peak_22657_head,6140939.5,1,0,0.13854438,0.0906097,0.1408355,True,0.026258454
X,15851233.0,15852233.0,2057_peak_24601_head,15851732.5,1,0,0.133184,0.05663914,0.11956281,False,0.024651244
X,9159370.0,9160370.0,2057_peak_23280_head,9159869.5,1,0,0.95025015,0.9673189,0.9834116,True,0.02462709
X,13174837.0,13175837.0,2057_peak_24067_head,13175337.0,1,0,0.11319636,0.048894905,0.10531985,False,0.024274223
X,6977619.0,6978619.0,2057_peak_22863_head,6978118.5,1,0,0.087085456,0.06272809,0.0979301,True,0.02302333
X,4194164.0,4195164.0,2057_peak_22288_head,4194664.0,1,0,0.23724464,0.20908202,0.24460377,True,0.021440431
X,15014926.0,15015926.0,2057_peak_24426_head,15015425.5,1,0,0.0026483953,0.0064763175,0.023343828,True,0.018781472
X,8350622.0,8351622.0,2057_peak_23125_head,8351121.5,1,0,0.9293673,0.9448946,0.95434874,True,0.017217815
X,4880690.0,4881690.0,2057_peak_22405_head,4881189.5,1,0,0.9565776,0.8763013,0.9325446,False,0.016105175
X,2538207.0,2539207.0,2057_peak_21984_head,2538707.0,1,0,0.2696746,0.24993603,0.2754349,True,0.01562959
X,10457108.0,10458108.0,2057_peak_23531_head,10457607.5,1,0,0.22461249,0.24789101,0.24931873,True,0.013066992
X,16718100.0,16719100.0,2057_peak_24741_merged,16718599.5,1,1,0.037327677,0.11664039,0.08928601,False,0.012301974
X,18602725.0,18603725.0,2057_peak_25122_head,18603225.0,1,0,0.052597318,0.01697256,0.046896465,False,0.012111526
X,19054761.0,19055761.0,2057_peak_25205_head,19055260.5,1,0,0.28143102,0.3470491,0.32616875,False,0.011928707
X,18411411.0,18412411.0,2057_peak_25083_head,18411911.0,1,0,0.6353069,0.48068824,0.56973207,False,0.011734486
X,17008732.0,17009732.0,2057_peak_24789_head,17009231.5,1,0,0.37604517,0.39211753,0.39517805,True,0.011096686
X,16919845.0,16920845.0,2057_peak_24768_head,16920345.0,1,0,0.6735325,0.53499246,0.6135133,False,0.00925082
X,3029347.0,3030347.0,2057_peak_22090_head,3029846.5,1,0,0.56995225,0.42033008,0.5029753,False,0.0078341365
X,13746888.0,13747888.0,2057_peak_24197_merged,13747387.5,1,1,0.9954466,0.98287255,0.99331313,False,0.0041535497
X,22693138.0,22694138.0,2057_peak_25759_head,22693637.5,1,0,0.8726189,0.88262135,0.88082546,False,0.003205359
X,3297506.0,3298506.0,2057_peak_22130_head,3298006.0,1,0,0.40572882,0.11724972,0.2646937,False,0.003204435
X,19977818.0,19978818.0,2057_peak_25400_head,19978318.0,1,0,0.5175605,0.80351436,0.66362464,False,0.0030872226
X,6499466.0,6500466.0,2057_peak_22748_head,6499966.0,1,0,0.064376645,0.17056805,0.12010895,False,0.0026365966
X,2067882.0,2068882.0,2057_peak_21880_head,2068382.0,1,0,0.0054694926,0.004059816,0.00636719,True,0.0016025356
X,4543072.0,4544072.0,2057_peak_22347_head,4543571.5,1,0,0.000801598,0.0013150577,0.0024055326,True,0.0013472048
X,5543641.0,5544641.0,2057_peak_22535_head,5544141.0,1,0,0.9851319,0.9780135,0.98218966,False,0.0006169081
X,5977514.0,5978514.0,2057_peak_22636_head,5978013.5,1,0,0.690856,0.5619445,0.6257066,False,-0.00069361925
X,18240901.0,18241901.0,2057_peak_25044_head,18241400.5,1,0,0.020361818,0.015477294,0.017189192,False,-0.00073036365
X,8249807.0,8250807.0,2057_peak_23106_head,8250307.0,1,0,0.0015873567,0.0025352922,0.0012439307,False,-0.00081739377
X,6368963.0,6369963.0,2057_peak_22722_head,6369462.5,1,0,0.00090923015,0.0062928144,0.001905362,False,-0.0016956603
X,1432490.0,1433490.0,2057_peak_21753_head,1432990.0,1,0,0.010942456,0.004253181,0.0051304055,False,-0.0024674134
X,21417895.0,21418895.0,2057_peak_25637_head,21418394.5,1,0,0.9558003,0.8959315,0.92274326,False,-0.0031226277
X,18159789.0,18160789.0,2057_peak_25015_head,18160289.0,1,0,0.82925355,0.93994,0.8810505,False,-0.003546238
X,9633940.0,9634940.0,2057_peak_23380_head,9634440.0,1,0,0.19486962,0.4823169,0.33483735,False,-0.003755927
X,9119305.0,9120305.0,2057_peak_23268_head,9119804.5,1,0,0.038082026,0.08350181,0.056978617,False,-0.0038133003
X,10346169.0,10347169.0,2057_peak_23502_head,10346668.5,1,0,0.25776914,0.28652248,0.26742402,False,-0.0047217906
X,1569809.0,1570809.0,2057_peak_21782_head,1570308.5,1,0,0.9856205,0.99064213,0.983188,False,-0.004943311
X,1200402.0,1201402.0,2057_peak_21690_merged,1200901.5,1,1,0.004205124,0.02101517,0.007566435,False,-0.005043712
X,7710380.0,7711380.0,2057_peak_22998_merged,7710880.0,1,1,0.029033706,0.017365742,0.017787304,False,-0.0054124203
X,1257818.0,1258818.0,2057_peak_21707_head,1258317.5,1,0,0.7019635,0.9400531,0.8140947,False,-0.0069136024
X,9342441.0,9343441.0,2057_peak_23312_head,9342940.5,1,0,0.36963156,0.20788607,0.28020048,False,-0.008558333
X,12964387.0,12965387.0,2057_peak_24029_merged,12964887.0,1,1,0.018882055,0.011465532,0.0063674645,False,-0.008806328
X,13504073.0,13505073.0,2057_peak_24152_head,13504573.0,1,0,0.92356175,0.9628377,0.93248606,False,-0.0107136965
X,1231023.0,1232023.0,2057_peak_21697_head,1231522.5,1,0,0.3304094,0.6557886,0.48172706,False,-0.01137194
X,22548640.0,22549640.0,2057_peak_25737_head,22549139.5,1,0,0.30691797,0.20122407,0.24109463,False,-0.012976393
X,14968187.0,14969187.0,2057_peak_24418_head,14968686.5,1,0,0.04968383,0.03830705,0.02891248,False,-0.015082959
X,3657721.0,3658721.0,2057_peak_22182_head,3658221.0,1,0,0.46839783,0.86735624,0.6526981,False,-0.015178919
X,19172315.0,19173315.0,2057_peak_25235_head,19172815.0,1,0,0.13122885,0.1275889,0.1134885,False,-0.015920363
X,6424146.0,6425146.0,2057_peak_22733_head,6424646.0,1,0,0.7195861,0.9069067,0.7967989,False,-0.016447484
X,17628881.0,17629881.0,2057_peak_24889_head,17629381.0,1,0,0.21569881,0.5821382,0.38147682,False,-0.01744169
X,838063.0,839063.0,2057_peak_21615_head,838563.0,1,0,0.88089895,0.8745013,0.86014235,False,-0.01755774
X,1759927.0,1760927.0,2057_peak_21815_head,1760426.5,1,0,0.38953477,0.4255601,0.38871887,False,-0.018828541
X,17020372.0,17021372.0,2057_peak_24792_head,17020872.0,1,0,0.04446415,0.11013991,0.058130983,False,-0.01917104
X,18869335.0,18870335.0,2057_peak_25174_head,18869834.5,1,0,0.32569906,0.5125422,0.39472896,False,-0.024391651
X,19377267.0,19378267.0,2057_peak_25276_head,19377766.5,1,0,0.07255595,0.16514459,0.09414687,False,-0.024703406
X,2648355.0,2649355.0,2057_peak_22019_head,2648855.0,1,0,0.1674824,0.77853125,0.44807962,False,-0.024927229
X,4025946.0,4026946.0,2057_peak_22266_head,4026446.0,1,0,0.76815814,0.85387963,0.77889407,False,-0.032124817
X,12304669.0,12305669.0,2057_peak_23885_head,12305168.5,1,0,0.03827325,0.15503533,0.062442042,False,-0.034212247
X,15362987.0,15363987.0,2057_peak_24494_head,15363486.5,1,0,0.86554563,0.61271155,0.70468414,False,-0.03444445
X,15363646.0,15364646.0,2057_peak_24495_head,15364145.5,1,0,0.90515274,0.90506357,0.8646913,False,-0.040416837
X,17003030.0,17004030.0,2057_peak_24786_head,17003529.5,1,0,0.33280936,0.262249,0.25505927,False,-0.04246989
X,539293.0,540293.0,2057_peak_21559_head,539792.5,1,0,0.25586802,0.72266394,0.44641247,False,-0.042853504
X,13023207.0,13024207.0,2057_peak_24043_head,13023706.5,1,0,0.60657084,0.7728738,0.63950217,False,-0.050220132
X,15740643.0,15741643.0,2057_peak_24580_head,15741143.0,1,0,0.2136044,0.109009236,0.10983245,False,-0.051474378
X,6616682.0,6617682.0,2057_peak_22771_head,6617182.0,1,0,0.5212124,0.40020132,0.4071909,False,-0.05351597
X,1423053.0,1424053.0,2057_peak_21748_head,1423553.0,1,0,0.31804535,0.92967063,0.57011354,False,-0.053744435
X,10835299.0,10836299.0,2057_peak_23620_head,10835798.5,1,0,0.94243675,0.9521298,0.89226615,False,-0.055017114
