Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,dmel_denovo_gene,dyak_ortho_gene,Strand,Distance
3R,15225000,15226000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-114141
3R,15226682,15227682,1.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-112459
3R,15238000,15239000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-101141
3R,15262000,15263000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-77141
3R,15274000,15275000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-65141
3R,15275448,15276448,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-63693
3R,15281000,15282000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-58141
3R,15284000,15285000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-55141
3R,15288000,15289000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-51141
3R,15296000,15297000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-43141
3R,15296601,15297601,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-42540
3R,15310000,15311000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-29141
3R,15312000,15313000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-27141
3R,15339112,15340112,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,-29
3R,15344593,15345593,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,2756
3R,15347000,15348000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,5163
3R,15356000,15357000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,14163
3R,15361827,15362827,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,19990
3R,15374000,15375000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,32163
3R,15378275,15379275,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,36438
3R,15383419,15384419,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,41582
3R,15392000,15393000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,50163
3R,15398000,15399000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,56163
3R,15416000,15417000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,74163
3R,15420000,15421000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,78163
3R,15421000,15422000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,79163
3R,15437000,15438000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,95163
3R,15447059,15448059,1.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,105222
3R,15462000,15463000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,120163
3R,15467000,15468000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,125163
3R,15469574,15470574,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,127737
3R,15472743,15473743,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,130906
3R,15474814,15475814,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,132977
3R,15482429,15483429,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,140592
3R,15484000,15485000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,142163
3R,15488450,15489450,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,146613
3R,15499307,15500307,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,157470
3R,15513715,15514715,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,171878
3R,15528000,15529000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,186163
3R,15539000,15540000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,197163
3R,15540000,15541000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,198163
3R,15542000,15543000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,200163
3R,15557588,15558588,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,215751
3R,15561394,15562394,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,219557
3R,15564000,15565000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,222163
3R,15574000,15575000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,232163
3R,15585000,15586000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,243163
3R,15604000,15605000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,262163
3R,15605203,15606203,1.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,263366
3R,15640000,15641000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,298163
3R,15644000,15645000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,302163
3R,15646000,15647000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,304163
3R,15652000,15653000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,310163
3R,15657000,15658000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,315163
3R,15699551,15700551,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,357714
3R,15703293,15704293,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,361456
3R,15711316,15712316,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,369479
3R,15713000,15714000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,371163
3R,15714000,15715000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,372163
3R,15718000,15719000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,376163
3R,15722113,15723113,1.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,380276
3R,15734236,15735236,1.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,392399
3R,15751000,15752000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,409163
3R,15755041,15756041,0.0,1.0,3R,15340140,15341838,FBgn0038311,GE26396,+,413204
3R,15761000,15762000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,419163
3R,15764000,15765000,0.0,0.0,3R,15340140,15341838,FBgn0038311,GE26396,+,422163
3R,15788000,15789000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-445320
3R,15793000,15794000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-440320
3R,15812954,15813954,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-420366
3R,15829477,15830477,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-403843
3R,15836989,15837989,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-396331
3R,15839000,15840000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-394320
3R,15840144,15841144,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-393176
3R,15866637,15867637,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-366683
3R,15874358,15875358,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-358962
3R,15883238,15884238,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-350082
3R,15902621,15903621,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-330699
3R,15904000,15905000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-329320
3R,15908000,15909000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-325320
3R,15915000,15916000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-318320
3R,15946000,15947000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-287320
3R,15954641,15955641,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-278679
3R,15958773,15959773,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-274547
3R,15961000,15962000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-272320
3R,15967000,15968000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-266320
3R,15970000,15971000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-263320
3R,16001000,16002000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-232320
3R,16022000,16023000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-211320
3R,16040739,16041739,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-192581
3R,16045000,16046000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-188320
3R,16059428,16060428,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-173892
3R,16064000,16065000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-169320
3R,16065000,16066000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-168320
3R,16072000,16073000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-161320
3R,16076253,16077253,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-157067
3R,16092000,16093000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-141320
3R,16097000,16098000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-136320
3R,16099581,16100581,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-133739
3R,16101000,16102000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-132320
3R,16102040,16103040,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-131280
3R,16106000,16107000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-127320
3R,16110000,16111000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-123320
3R,16111000,16112000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-122320
3R,16113000,16114000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-120320
3R,16117000,16118000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-116320
3R,16125461,16126461,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-107859
3R,16128000,16129000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-105320
3R,16152000,16153000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-81320
3R,16159143,16160143,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-74177
3R,16179483,16180483,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-53837
3R,16196000,16197000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-37320
3R,16206000,16207000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-27320
3R,16207000,16208000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-26320
3R,16208470,16209470,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-24850
3R,16215613,16216613,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-17707
3R,16225000,16226000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,-8320
3R,16237890,16238890,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,2537
3R,16253000,16254000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,17647
3R,16254717,16255717,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,19364
3R,16271143,16272143,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,35790
3R,16288647,16289647,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,53294
3R,16290000,16291000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,54647
3R,16294485,16295485,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,59132
3R,16300000,16301000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,64647
3R,16303000,16304000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,67647
3R,16308000,16309000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,72647
3R,16337886,16338886,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,102533
3R,16338683,16339683,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,103330
3R,16376000,16377000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,140647
3R,16388183,16389183,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,152830
3R,16396235,16397235,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,160882
3R,16418615,16419615,1.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,183262
3R,16439000,16440000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,203647
3R,16446000,16447000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,210647
3R,16449579,16450579,0.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,214226
3R,16478000,16479000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,242647
3R,16479998,16480998,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,244645
3R,16494000,16495000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,258647
3R,16505601,16506601,1.0,1.0,3R,16234319,16235354,FBgn0038225,GE26454,+,270248
3R,16523000,16524000,0.0,0.0,3R,16234319,16235354,FBgn0038225,GE26454,+,287647
3R,16541838,16542838,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-299177
3R,16544660,16545660,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-296355
3R,16549383,16550383,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-291632
3R,16554920,16555920,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-286095
3R,16572000,16573000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-269015
3R,16584094,16585094,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-256921
3R,16590987,16591987,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-250028
3R,16594000,16595000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-247015
3R,16595560,16596560,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-245455
3R,16596286,16597286,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-244729
3R,16605000,16606000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-236015
3R,16614723,16615723,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-226292
3R,16617000,16618000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-224015
3R,16618000,16619000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-223015
3R,16620000,16621000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-221015
3R,16621564,16622564,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-219451
3R,16622836,16623836,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-218179
3R,16636000,16637000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-205015
3R,16638456,16639456,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-202559
3R,16650000,16651000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-191015
3R,16651000,16652000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-190015
3R,16654629,16655629,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-186386
3R,16658000,16659000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-183015
3R,16690000,16691000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-151015
3R,16697000,16698000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-144015
3R,16699000,16700000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-142015
3R,16702000,16703000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-139015
3R,16711729,16712729,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-129286
3R,16732000,16733000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-109015
3R,16750000,16751000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-91015
3R,16765000,16766000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-76015
3R,16771806,16772806,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-69209
3R,16777000,16778000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-64015
3R,16778412,16779412,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-62603
3R,16790000,16791000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-51015
3R,16795186,16796186,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-45829
3R,16819635,16820635,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-21380
3R,16837000,16838000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,-4015
3R,16844889,16845889,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,2248
3R,16868000,16869000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,25359
3R,16869000,16870000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,26359
3R,16873000,16874000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,30359
3R,16875000,16876000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,32359
3R,16881000,16882000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,38359
3R,16883000,16884000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,40359
3R,16893915,16894915,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,51274
3R,16894688,16895688,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,52047
3R,16898000,16899000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,55359
3R,16910000,16911000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,67359
3R,16934279,16935279,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,91638
3R,16935000,16936000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,92359
3R,16937000,16938000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,94359
3R,16939942,16940942,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,97301
3R,16943000,16944000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,100359
3R,16957020,16958020,0.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,114379
3R,16974000,16975000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,131359
3R,16975000,16976000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,132359
3R,16982819,16983819,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,140178
3R,16988000,16989000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,145359
3R,16992182,16993182,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,149541
3R,17010000,17011000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,167359
3R,17011000,17012000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,168359
3R,17023000,17024000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,180359
3R,17026000,17027000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,183359
3R,17027000,17028000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,184359
3R,17050000,17051000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,207359
3R,17052000,17053000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,209359
3R,17057000,17058000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,214359
3R,17058094,17059094,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,215453
3R,17059382,17060382,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,216741
3R,17060813,17061813,1.0,1.0,3R,16842014,16842642,FBgn0262364,GE28222,-,218172
3R,17067778,17068778,1.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,225137
3R,17078000,17079000,0.0,0.0,3R,16842014,16842642,FBgn0262364,GE28222,-,235359
3R,17088000,17089000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-234690
3R,17089000,17090000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-233690
3R,17107000,17108000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-215690
3R,17109000,17110000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-213690
3R,17129000,17130000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-193690
3R,17133000,17134000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-189690
3R,17134055,17135055,1.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-188635
3R,17138000,17139000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-184690
3R,17141000,17142000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-181690
3R,17151000,17152000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-171690
3R,17158000,17159000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-164690
3R,17166000,17167000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-156690
3R,17178000,17179000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-144690
3R,17180000,17181000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-142690
3R,17182000,17183000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-140690
3R,17186000,17187000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-136690
3R,17194000,17195000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-128690
3R,17200000,17201000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-122690
3R,17211000,17212000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-111690
3R,17216000,17217000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-106690
3R,17219533,17220533,1.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-103157
3R,17221000,17222000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-101690
3R,17231000,17232000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-91690
3R,17233000,17234000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-89690
3R,17234000,17235000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-88690
3R,17239000,17240000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-83690
3R,17250000,17251000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-72690
3R,17257000,17258000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-65690
3R,17258000,17259000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-64690
3R,17271000,17272000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-51690
3R,17273000,17274000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-49690
3R,17274000,17275000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-48690
3R,17291919,17292919,0.0,1.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-30771
3R,17293000,17294000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-29690
3R,17294000,17295000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-28690
3R,17295000,17296000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-27690
3R,17305000,17306000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-17690
3R,17308707,17309707,1.0,1.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-13983
3R,17316808,17317808,0.0,1.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-5882
3R,17321054,17322054,0.0,1.0,3R,17323689,17324423,FBgn0262006,GE28915,-,-1636
3R,17328000,17329000,0.0,0.0,3R,17323689,17324423,FBgn0262006,GE28915,-,3578
3R,17329000,17330000,0.0,0.0,3R,17333215,17333976,FBgn0038508,GE10131,+,-3216
3R,17334000,17335000,0.0,0.0,3R,17334886,17335358,FBgn0053333,GE10132,+,0
3R,17340000,17341000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,589
3R,17342747,17343747,0.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,3336
3R,17344165,17345165,1.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,4754
3R,17352408,17353408,1.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,12997
3R,17365001,17366001,1.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,25590
3R,17367000,17368000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,27589
3R,17384000,17385000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,44589
3R,17386000,17387000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,46589
3R,17388000,17389000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,48589
3R,17401901,17402901,1.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,62490
3R,17412036,17413036,0.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,72625
3R,17417000,17418000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,77589
3R,17418000,17419000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,78589
3R,17419000,17420000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,79589
3R,17429000,17430000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,89589
3R,17446000,17447000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,106589
3R,17472000,17473000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,132589
3R,17475880,17476880,1.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,136469
3R,17491570,17492570,0.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,152159
3R,17494000,17495000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,154589
3R,17494740,17495740,0.0,1.0,3R,17339043,17339412,FBgn0262024,GE28673,+,155329
3R,17510000,17511000,0.0,0.0,3R,17339043,17339412,FBgn0262024,GE28673,+,170589
3R,17539566,17540566,1.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-190167
3R,17543000,17544000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-186733
3R,17553000,17554000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-176733
3R,17566000,17567000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-163733
3R,17569919,17570919,1.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-159814
3R,17583000,17584000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-146733
3R,17585977,17586977,0.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-143756
3R,17611389,17612389,1.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-118344
